munkaleiras,link
"Overview:
Aramark (NYSE: ARMK) is in the customer service business across food, facilities and uniforms, wherever people work, learn, recover, and play. United by a passion to serve, our more than 270,000 employees deliver experiences that enrich and nourish the lives of millions of people in 22 countries around the world every day. Aramark is recognized among the Most Admired Companies by FORTUNE and the World’s Most Ethical Companies by the Ethisphere Institute. Learn more at www.aramark.com or connect with us on Facebook and Twitter.

Description:
Position Summary: The Food Service Worker is responsible for preparing and/or building food items while providing customer service and adhering to food safety, food handling, and sanitation procedures. Essential functions and responsibilities of the position may vary by Aramark location based on client requirements and business needs.

Essential Functions:
Prepares and builds food items according to standardized recipes and directions
Properly stores food by adhering to food safety policies and procedures
Sets up work stations including prep tables, service counters, hot wells, steam tables, etc.
Breaks down, cleans, and sanitizes work stations
Serves food to customers while ensuring guest satisfaction and anticipating the customers’ needs
Replenishes food items and ensure product is stocked to appropriate levels
Maintains excellent customer service and positive attitude towards guest, customers, clients, co-workers, etc.
Adheres to Aramark safety policies and procedures including proper food safety and sanitation
Ensures security of company assets
Other duties and tasks as assigned by manager

Qualifications:
Previous food service experience preferred
Must be able to obtain food safety certification
Demonstrates excellent customer service skills
Requires occasional lifting, carrying, pushing, pulling of up to 25 lbs
#Monster

Aramark is an EQUAL EMPLOYMENT OPPORTUNITY/AFFIRMATIVE ACTION employer – Minority/Female/Disability/Veteran",https://www.indeed.com/viewjob?jk=de1cd1e7d7227062
"Customer Service Specialist
Johnnys Markets is a fun, friendly place, and it all begins with you. Morning, noon, and night, we rely on team members like you to be the face of Johnnys, taking good care of our customers and making them glad they stopped in.
The Customer Service Specialist works in support of the store management team in order to complete all store level tasks related to different areas of the store, including cash register duties, food and beverage preparation, stocking, and general housekeeping. Most importantly, you will ensure an exceptional customer experience in friendly environment.
What Youll Do
Greet and thank customers, and provide an enjoyable shopping experience.
Operate the point of sale equipment, bag merchandise, accept payment, and distribute proper change for purchases, completing transactions in an efficient and friendly manner.
Comply with store guidelines, procedures, and federal and state laws, by requesting personal identification from customers who are purchasing tobacco and/or alcohol.
Ensure proper execution of coffee and prepared food programs and procedures.
Complete all store housekeeping functions, inside and outside, such as cleaning, dusting, mopping, shoveling snow, emptying trash, etc.
Stock store shelves, displays, and coolers, to ensure in-stock conditions at all times.
Respond to customer requests or concerns, and communicate them to the management team.
Check in vendors in accordance with Company procedures.
Complete other tasks as assigned by store management.
What Youll Need
Ability to communicate effectively, professionally, and courteously with customers, vendors, co-workers and supervisors
Ability to accurately count cash and make change
Ability to perform the following physical behaviors continuously throughout shift: standing, walking, reaching horizontally and above the shoulder, grasping, and pushing buttons
Ability to read and interpret operating manuals, instructions, and procedure manuals
Ability to lift weights up to 50 lbs., and frequently carry weights up to 15 lbs.
Must have reliable transportation

Brand: Shell Oil
Address: 1780 Clinton Jackson, MI - 49202
Property Description: 1400-Clinton-Jackson, MI
Property Number: 1400",https://www.indeed.com/viewjob?jk=d0337d48172abf37
"Hi, I need a babysitter that is reliable and trustworthy. I have 2 kids, 11 and 8 years old. I only need occasional babysitting like Saturday’s and no school days. Thanks",https://www.indeed.com/viewjob?jk=26ed91a17837ddee
"Overview:
About Aramark
Aramark (NYSE: ARMK) is in the customer service business across food, facilities and uniforms, wherever people work, learn, recover, and play. United by a passion to serve, our more than 270,000 employees deliver experiences that enrich and nourish the lives of millions of people in 22 countries around the world every day. Aramark is recognized among the Most Admired Companies by FORTUNE and the World’s Most Ethical Companies by the Ethisphere Institute. Learn more at www.aramark.com or connect with us on Facebook and Twitter.

Description:
ESSENTIAL FUNCTIONS:

Maintains friendly, efficient, positive customer service attitude toward customers, clients and co-workers. Is responsive to customer needs.
Maintain all assigned ancillary areas and department areas in a clean neat and sanitary manner.
Maintains all assigned ancillary areas, department areas, and corridors with the correct preventative maintenance procedures as outlined in department policy as requested.
Assists in enhancing productivity and efficient operations of the department.
Promotes effective interpersonal and interdisciplinary relationships, maintaining professional conduct at all times.
Demonstrates commitment to professional growth and competence by adherence to component and departmental annual training commitments.
Inspects and utilizes judgment in determining which cleaning techniques outlined in orientation guidelines to follow.
Demonstrated efficient and safe use of housekeeping equipment and solutions as observed by supervisor.
May disinfect and sterilize equipment and supplies, using germicides and sterilizing equipment.
Maintains a clean and orderly environment in the assigned area to protect safety and health of others.
Diligently employs universal precautions when disposing of trash and bio-hazardous materials.
Thoroughly mops and vacuums floors in accordance with established guidelines.
Keeps cart properly stocked with equipment and cleaning supplies; ensures all chemicals are properly labeled, and all equipment is in good working condition.
Performs other tasks, as needed, to maintain the assigned area in a clean and orderly fashion.
Keeps utility and storage rooms in clean and orderly condition.
Cleans rooms, hallways, lobbies, lounges, rest rooms, corridors, elevators, stairways, and other areas.
Performs all other related duties.

Qualifications:
Ability to communicate effectively with clients, senior management, and Aramark support staff.
Ability to respond effectively to changing demands.

Aramark is an EQUAL EMPLOYMENT OPPORTUNITY/AFFIRMATIVE ACTION employer – Minority/Female/Disability/Veteran",https://www.indeed.com/viewjob?jk=91c3ecbde7f55566
"My husband and I would like to attend the MSU Law School's Barrister's Ball on Saturday night.
This would be our first date in 6 months.
I have 4 children, but the boys are 8, 10, and 11.5. So, they practically watch themselves.
My only real concern is my 2.5yr old daughter. She can be a real handful! I would need someone who can handle extreme tantrums.
Pizza will be provided. We'd be home before 11.",https://www.indeed.com/viewjob?jk=2b39827fc8103666
"We have 2 sons ages 4yrs and 2yrs. It would normally be 4 days a week usually from 8a-830a until about 5p-6p. Some days may even be alittle earlier. Our sons are very well behaved and on a routine so day to day is pretty easy.

We also have a dog but he would just need to be let out and he will let you know : ) Normal house work like cleaning up after kiddos and filling/emptying dishwasher. Prepare lunch and dinner and most of the time it is already prepared just needs to be warmed up. : )",https://www.indeed.com/viewjob?jk=238f0a30fe38618f
"Need a babysitter for evenings for me and my wife to go out every other weekend. We have a disabled son who is 21 but who can't go out with us. We have 6,5,4,3 and a 1 Year old but they would be all in bed when we leave.",https://www.indeed.com/viewjob?jk=2ef223d74cdd1219
I’m looking for someone loving and trustworthy someone I feel comfortable with as well as my little one! I’m just needed childcare while attending school,https://www.indeed.com/viewjob?jk=ec09796a7bef4445
"I am looking now for an excellent caregiver for my twin girls this summer. This is not a full time position, but one in which some good money can be made. I expect willingness, a great attitude, a 'can-do' mentality, etc...Someone that enjoys learning, playing games, math, spelling, reading (not the phone), etc.....A real Mary Poppins type. I don't put up with all of the Tom Foolery that younger candidates seemingly commonly posses, so if you are as good with children as you say you are, contact me on here.

This is a great opportunity for the RIGHT person.",https://www.indeed.com/viewjob?jk=f000d0f046329344
"I am looking for someone who can come to my house in the mornings at 6:15AM and take care of my 2 kids. My son is 11 and just needs to be taken to his bus stop. He is 99% self sufficient. My daughter is 8 and needs to be driven to her school by 8:50AM when the bell rings.

She needs help with reminders, hair, some reading & spelling. Both need lunches made when requested. It is a very easy job, just need someone who is very reliable and committed to ensure my children are safe and have happy mornings before school.",https://www.indeed.com/viewjob?jk=2261edbeb6ac240a
i need someone to sit with my 2 year old while I sleep. I work third shift and my wife works throughout the day.,https://www.indeed.com/viewjob?jk=7e72642eccdfb4a9
"Family is looking for a sitter for a movie night, won’t need sitter until after our daughters bed time. We would need roughly 3 hours to 3.5 hours for the job. Also it will be very hands off just staying in the house and making sure nothing happens. Please contact me if you have any questions.

Thanks",https://www.indeed.com/viewjob?jk=dd4842a64b3e69f8
"Do you have a passion for caring for seniors? Do you have talent as a care provider?

If you have been a caregiver in a facility setting for at least 1-2 years you have the experience that Balanced Home Care is looking for!


Hiring for the following location:


Oakmont Livonia


Must be available weekends!


Flexible schedules


Monthly schedules


Starting pay : $9.50 an hour


Primary Duties


Provide skilled personal assistance including, but not limited to, bathing, dressing, personal grooming and hygiene, toileting and elimination, mobility, laundry, errands, transportation and any other assistance needed to assure that all personal (non-medical) needs are met, within the parameters established in the Client’s Service Agreement.


The Balanced Difference! Benefits include:


· Tuition reimbursement


· Training programs with raises upon completion


· Paid time off


· Employee referral bonus program


· An Employee Appreciation Committee


· Quarterly raffles with BIG prizes


· Voluntary on call bonuses


· Annual holiday party for all staff


· Employee of the month program with bonuses and giveaways


· And many more!",https://www.indeed.com/viewjob?jk=ce244e6071b5069a
"Do you have a passion for caring for seniors? Do you have talent as a care provider?


If you have been a caregiver in a facility setting for at least 1-2 years you have the experience that Balanced Home Care is looking for!


Hiring for the following Independent Living Facility location:


Oakmont Livonia


Must be available weekends!


Flexible schedules


Monthly schedules


Starting pay : $9.50 an hour


Primary Duties


Provide skilled personal assistance including, but not limited to, bathing, dressing, personal grooming and hygiene, toileting and elimination, mobility, laundry, errands, transportation and any other assistance needed to assure that all personal (non-medical) needs are met, within the parameters established in the Client’s Service Agreement.


The Balanced Difference! Employee Benefits include:


· Tuition reimbursement


· Training programs with raises upon completion


· Paid time off


· Employee referral bonus program


· An Employee Appreciation Committee


· Quarterly raffles with BIG prizes


· Voluntary on call bonuses


· Annual holiday party for all staff


· Employee of the month program with bonuses and giveaways


· And many more!",https://www.indeed.com/viewjob?jk=79a8c4a540ee1ba1
"Do you have a passion for caring for seniors? Do you have talent as a care provider?


If you have been a caregiver in a facility setting for at least 1-2 years you have the experience that Balanced Home Care is looking for!


Hiring for the following Independent Living Facility location:


Oakmont Livonia


Must be available weekends!


Flexible schedules


Monthly schedules


Starting pay : $9.50 an hour


Primary Duties


Provide skilled personal assistance including, but not limited to, bathing, dressing, personal grooming and hygiene, toileting and elimination, mobility, laundry, errands, transportation and any other assistance needed to assure that all personal (non-medical) needs are met, within the parameters established in the Client’s Service Agreement.


The Balanced Difference! Employee Benefits include:


· Tuition reimbursement


· Training programs with raises upon completion


· Paid time off


· Employee referral bonus program


· An Employee Appreciation Committee


· Quarterly raffles with BIG prizes


· Voluntary on call bonuses


· Annual holiday party for all staff


· Employee of the month program with bonuses and giveaways


· And many more!",https://www.indeed.com/viewjob?jk=bb83a0c64593d3d4
"Job SummaryZax Auto Wash is a locally family owned business that has won numerous awards from vendors and industry associations over the years for our commitment to excellence.We are currently hiring for car washing positions at our Livonia location.Responsibilities include: preparing vehicles for wash, greeting customers, spraying floors, and maintaining a clean site.Compensation is competitive, and employees usually averages over $11 per hour with their tips. Employees are given opportunities for advancement on pay based on employee performance and reliability.If you are tired sitting in an office doing the same thing everyday, think outside the box and consider working at the car wash! NO EXPERIENCE NECESSARY.Please stop by the car wash to complete an application: 36001 Plymouth Rd, Livonia MI 48150Job Type: Full-timeSalary: $8.00 to $12.00 /hour",https://www.indeed.com/viewjob?jk=328fb205fd2ee902
"Job Summary: As a host/hostess with the company, it is your responsibility not only to uphold the restaurants high standards of excellence, but also to actively contribute to the success of the operation each and every day of your career with us. Warm friendly immediate greet to guests at the door. Seats, and presents clean menus to guests in a friendly, professional and quick manner.

Job Responsibilities:
To go beyond normal industry service standards by giving Granite City service and create a lasting, positive impression as they come in and as they leave to ensure a positive dining experience.
To know Granite City food, liquor, and beer selections in order to suggestively sell all items.
To greet, welcome, thank and invite our Guests back, ensuring an enjoyable visit by everyone.
To anticipate the Guests needs and wants.
To accommodate our Guests time restrictions by giving prompt, courteous service.
To take accurate food and beverage orders on to go orders.
To assist Management by informing them of maintenance problems and any Guest issues.
To never assume!
To assist in the upkeep of the restaurant - be sure everything is always clean and well maintained. This includes stocking everything in and round the host stand area including the front entrance
To demonstrate an enthusiastic and upbeat attitude.
To be a team player.
Observes tables and keeps track of clean, dirty and occupied tables
Maintains restrooms throughout shift.

Knowledge, Skills & Abilities:
Strong prioritizing, organization, problem solving and decision making skills
Ability to handle multiple tasks and balance fluctuating workload
Strong interpersonal skills
Possess good communication skills
Attention to detail and ability to take initiative a must
Responsible behavior and professional image
Must have a positive attitude and a strong commitment to Granite City Standards
Safe food handling and safety is always a top priority

Educational Requirements:
High School Education current or completed
1-2 years of work or related experience preferred
Must be able to work a flexible schedule of nights, days, weekends and holidays

Note: Nothing in this job description restricts managements right to assign or reassign duties and responsibilities to this job at any time.
Brand: Granite City Food & Brewery
Address: 100 Renaissance Center Suite 1101 Detroit, MI - 48243
Property Description: 000036-Renaissance Center-Detroit, MI
Property Number: 000036",https://www.indeed.com/viewjob?jk=72cc7b9ee4da6b91
"HOPE Senior Home Care is looking for qualified candidates to care for our clients in their home. We have a range of opportunities from companionship to more specialized care.

We are currently interviewing candidates for full time, part time, and 24-hour positions. Our base rate is $9.50 per hour and all caregivers have the opportunity to earn up to $12.00 per hour. Live-in rate is $150.00 for one 24-hour shift.

We are looking for candidates who have a valid Driver's License, their own transportation, and some experience as a caregiver. Family experience is considered.

Please apply by filling out the application and the skill sheet, taking the two assessments, and dropping your resume.",https://www.indeed.com/viewjob?jk=c9d5ef00d7adf5a5
"Job SummarySEEKING 10PM - 6AM CASHIERS, ORDER TAKERS AND COOKS. Good customer service skills in food service and hospitality are integral to the way we do things at McDonald's.**** MUST BE AVAILABLE TO WORK THIS SHIFT AT LEAST 3 DAYS PER WEEK. MUST BE ON TIME. IDEAL CANDIDATES CAN WORK FRIDAYS, SATURDAYS AND SUNDAYS. MUST PROVIDE THEIR OWN TRANSPORTATION ****Responsibilities and DutiesA crew member will be expected to provide customers with a quick and accurate service and show sensitivity to their individual needs, both from behind the till as well as in the dining areas. Food Preparation and cooking the wide variety of food we offer involves using a broad range of equipment and tools. Cleanliness and Hygiene required. Also seeking candidates for our Management In Training Program. Seeking Serv Safe certified candidates. Experience in a quick service restaurant or fast food restaurant is a plus.Job Types: Full-time, Part-timeSalary: $10.00 to $10.50 /hourRequired experience:Restaurant: 1 yearJob Location:Livonia, MI 48150",https://www.indeed.com/viewjob?jk=b45ff8cc70759faa
"Job DescriptionWe are looking for friendly and outgoing candidates that enjoy providing quality customer service and helping others. The call center agent position is ideal for retirees, students or those in need of a 2nd job to increase their income. Our call center operates 24/7, 365 days a year including holidays. Candidates must have a flexible schedule to work weekends and holidays. In addition, must be detail oriented, adapt easily to change, be patient and able to help challenging callers practice empathy and possess excellent verbal and written skills. Previous phone and computer experience is a plus. We are searching for Part-Time Employees willing to work 20-30 hours per week.QualificationsMinimum high school diplomaOne year customer serviceSolid computer skills and type 35 words per minExceptional verbal and writing skillsEnjoy helping others with an upbeat attitudeAbility to work in a call center environmentProfessional and friendlyReliableAbout King CommunicationsKing Communications is a preferred answering service partner for hundreds of businesses nationwide and has been in business since 1947. Our inbound call center handles calls for various clients in a professional, upbeat, and friendly manner. Our Customer Service Agents take a full range of calls that include: customer service, event registration, call screening, call transfer and more.Job Type: Part-timeSalary: $9.25 /hourJob Type: Part-timeApplication QuestionsYou have requested that Indeed ask candidates the following questions:How many years of Call experience do you have?How many years of customer experience do you have?Have you completed the following level of education: High school or equivalent?Are you able to commute to this job's location?Job Type: Part-timeJob Type: Part-timeSalary: $9.25 to $9.50 /hourRequired experience:call Ce: 1 yearcusto: 2 yearsJob Location:Saginaw, MI 48607",https://www.indeed.com/viewjob?jk=2492b38731f4c174
"Part-time shop hand. Must have own transportation! Pay based on skill set, cleanliness, and attitude. MUST BE MECHANICALLY INCLINED!!Located on West Side of Cleveland near Lakewood.Job Type: Part-timeRequired experience:Mechanically: 1 yearJob Location:Cleveland, OH",https://www.indeed.com/viewjob?jk=ee316bcee797678a
The Star Diners are looking for Dishwashers. This is a fast-paced Breakfast and Lunch DinerFull Time EmploymentHours are morning and afternoon which leaves your evenings open.Good PayDO NOT CALLJob Type: Full-time,https://www.indeed.com/viewjob?jk=6c5378a4f83734c3
"Job SummaryFront Desk Clerk and Front Desk Sales position at Dry Cleaners. Person must be friendly with strong people skills to interact with customers. Work shifts would be 7 a.m. until 3 or 3:30 Monday-Friday. Greet customers, take orders, process orders, complete sales. Dependability is a must! Experience in dry cleaning is preferred but we will make exceptions for the right candidates. We are a 30-year business in the same location with a strong reputation for quality work and service and want to maintain that reputation with high standards.Responsibilities and DutiesGreet customers, take orders, process orders, complete sales.Job Types: Full-time, Part-timeRequired experience:Sales or front desk work: 1 year",https://www.indeed.com/viewjob?jk=21a4b6766fec63d7
"Customer oriented position involving actively engaging in the selling process while working as a cashier, operating the espresso machine, brewers, and grinders; and cleaning.Energetic, alert, observant, confident, clean, neatly groomed, friendly, upbeat and enthusiastic person able to perform multiple tasks, follow directions, and have good money handling skills.Job Types: Full-time, Part-timeSalary: $9.40 /hourRequired experience:coffee: 1 yearRequired education:High schoolJob Location:Rochester Hills, MI",https://www.indeed.com/viewjob?jk=75f0489a71a4049c
"General purpose
The counter/cash server is expected to sell to and serve all guests and collect for all meals served.

Essential (primary) functions
Provide hospitable service to all guests following Steak n Shakes steps of service
Maintain guest sensitivity
Take orders and accurately key them into the POS system
Prepare and deliver drinks and other menu items in an expedient manner
Process cash, credit and coupon transactions quickly
Stock, restock, clean and sanitize the counter/cash area
Maintain safety and security procedures as required
Maintain uniform standards at all times
Maintain Company policies and standards at all times
Complete any and all other tasks as assigned
Essential job requirements
Ability to understand the speech of others
Understandable speech
Standing, bending, stretching and walking throughout the shift
Maintain personal hygiene
Lift and carry a minimum of 30 pounds
Balance a tray
Push and pull heavy objects
Ability to use a computer register
Basic reading, writing, and math skills
Retain verbal requests
Retain menu item knowledge
Ability to market the Steak n Shake menu
Ability to handle guest complaints
Work well with others
Ability to count change
Maintain composure under stress

Brand: Steak n Shake
Address: 17200 South Middlebelt Livonia, MI - 48152
Property Description: Indianapolis-Store 403
Property Number: 0403",https://www.indeed.com/viewjob?jk=5ac77c4d5f25055c
